user_id,interests,connections
855,,
856,,
857,,
858,,
859,,
860,,
861,,
862,,
863,,
864,,
865,,
866,,
867,,
868,,
869,,
870,,
871,,
872,,
873,,
874,,
875,,
876,,
877,,
878,,
879,,
880,,
881,,
882,,
883,"Music and Instrumental, Skincare and Makeup, Fashion Trends, Fashion Design, Fashion and Style",78
884,,
885,,
886,,
887,,
888,"Literature and Poetry, Car Enthusiasts, Business Networking, Textile Arts, Literary Analysis, Urban Living, Camping and Backpacking, Exotic Pets, Networking, Educational Courses and Tutorials, Niche Collecting (e.g. rare books vintage items), Adventure Travel",78
889,,
890,,
891,,
892,,
893,,
894,,
895,,
896,,
897,,
898,,
899,,683
900,,
901,,
902,,
903,,
904,,
905,"Literature and Poetry, Startup Founders, Educational Resources for Kids, Family Activities and Outings, Skincare and Makeup, Gardening",78
906,,
907,"Literature and Poetry, Business Strategy and Management, Pottery and Ceramics, Fiction Writing, Educational Resources for Kids, Cinematography, Restaurant Reviews, Collecting (e.g. stamps coins), Language Teaching Resources, Dating and Relationships",78
908,,
909,,
910,,"683, 941, 546, 752, 153"
911,,
912,,
913,"Visual Arts, Music and Instrumental, Theater and Performing Arts, Craftsmanship, Motorcycles",
914,,
915,,
916,,
917,,1079
918,,
919,,
920,,
921,"Music and Instrumental, Film and Documentary, Cryptocurrency",78
923,"Visual Arts, Film and Documentary, Art Exhibitions, Electric Vehicles","706, 78"
924,,
925,,
926,,
927,,
928,,
929,,
930,,
931,,
932,,
933,,
934,,
935,,
936,,
937,,
938,,
939,,
940,,
941,"Literature and Poetry, Visual Arts, Music and Instrumental, Theater and Performing Arts, Film and Documentary, Cultural Festivals, Craftsmanship, Car Enthusiasts, Motorcycles, Electric Vehicles, Automotive News and Reviews, Startup Founders, Small Business Owners, Investment and Venture Capital, Business Strategy and Management, Marketing and Sales, E-commerce, Business Networking, Leadership and Mentoring, Movies and TV Shows, Music and Concerts, Fashion Trends, Personal Styling","78, 1064, 959, 546, 969, 534"
942,,
943,,
944,,
945,"Literature and Poetry, Visual Arts, Music and Instrumental, Theater and Performing Arts, Film and Documentary, Cultural Festivals, Art Exhibitions, Craftsmanship, Car Enthusiasts, Motorcycles, Electric Vehicles, Car Restoration, Off-Roading, Automotive News and Reviews, Motorsport","78, 153"
946,,
947,,
948,,
949,,
950,,
951,,
952,,
953,,
954,,
955,"Literature and Poetry, Art Exhibitions, Car Enthusiasts, Motorcycles, Off-Roading, Vehicle Maintenance and Repair","426, 78"
956,,
957,,
958,,
959,"Music and Instrumental, Film and Documentary, Car Enthusiasts, Business Networking, Leadership and Mentoring, Pottery and Ceramics, Movies and TV Shows, Music and Concerts, Work-Life Balance for Parents, Fashion Trends, Personal Styling, Fashion Design, Cryptocurrency, Real Estate Investment, Personal Finance Management, Budgeting and Saving","1113, 1115, 661, 685, 78, 534, 139"
960,,
961,,
962,,
963,,
964,"Literature and Poetry, Theater and Performing Arts, Craftsmanship, Car Restoration, Automotive News and Reviews, Motorsport","78, 546, 142, 426"
965,"Movies and TV Shows, Music and Concerts, Fashion Design, Cryptocurrency, Personal Finance Management",78
966,,"752, 153, 683"
967,"Music and Instrumental, Film and Documentary, Car Enthusiasts",78
968,"Literature and Poetry, Visual Arts, Music and Instrumental, Theater and Performing Arts","78, 685"
969,"Fashion and Style, Personal Finance, Minimalism, Luxury Travel, Road Trips, Travel Photography",78
970,,
971,,
972,,
973,,
974,"Music and Instrumental, Theater and Performing Arts, Film and Documentary, Small Business Owners, Business Strategy and Management, Business Networking, Leadership and Mentoring, Jewelry Making, Writing Workshops, Writing Prompts and Challenges, DIY Home Decor, Tool and Equipment Reviews, Movies and TV Shows, Music and Concerts, Theater and Performing Arts, Podcasts, New Parents, Single Parenting, Parenting Teens, Child Development, Educational Resources for Kids, Work-Life Balance for Parents, Parenting Support Groups, Family Activities and Outings, Skincare and Makeup, Personal Styling, Beauty Tutorials, Sustainable Fashion, Haircare, Fashion Design, Screenwriting, Animation and VFX, Documentary Filmmaking, Video Editing, Cinematography, Media Critique and Analysis, Podcast Production, Stock Market, Personal Finance Management, Retirement Planning, Budgeting and Saving, Financial Independence, Investment Strategies, Gourmet Cooking, Baking, Food Photography, International Cuisine, Nutrition and Diet, Mental Health, Meditation and Mindfulness, Fitness Challenges, Personal Development, Genealogy, Cooking and Baking, DIY and Crafts, Photography, Reading and Book Clubs, Knitting and Sewing, Painting and Drawing, Language Learning (e.g. Spanish French Mandarin), Translation and Interpretation, Linguistics, Dialects and Regional Languages, Language Teaching Resources, Parenting, Dating and Relationships, Home Decor and Interior Design, Fashion and Style, Personal Finance, Minimalism, Eco-Friendly Living, Urban Living, Mental Health Awareness, Physical Fitness Challenges, Holistic Health, Body Positivity, Mind-Body Connection, Stress Management, Goal Setting, Time Management, Productivity Hacks, Mindset and Motivation, Public Speaking, Journaling, Coaching and Mentoring, Life Skills, Dog Owners, Pet Training and Behavior, Pet Nutrition and Health, Entrepreneurship, Freelancing, Networking, Career Development, Industry-Specific Groups (e.g. tech finance), Job Hunting, Mentorship, Work-Life Balance, Biology and Medicine, Environmental Science, Physics and Chemistry, Mathematics, Educational Courses and Tutorials, Spiritual Growth, Running, Swimming, Dance, Web Development, Smartphones and Mobile Devices, Computers and Laptops, Smart Home Devices, Wearable Technology, Virtual Reality (VR) and Augmented Reality (AR), Gaming Consoles and Accessories, Adventure Travel, Cultural Travel, Budget Travel, Luxury Travel, Road Trips, Travel Tips and Hacks, Travel Photography, Destination Reviews","584, 546, 566, 78"
975,"Music and Instrumental, Film and Documentary, Celebrity News and Gossip",78
976,"Literature and Poetry, Theater and Performing Arts, Film and Documentary",78
977,,
978,"Literature and Poetry, Visual Arts, Music and Instrumental",78
979,,584
980,,
981,,
982,,
983,"Visual Arts, Music and Instrumental, Theater and Performing Arts, Motorcycles, Electric Vehicles, Car Restoration",78
984,,
985,,
986,,
987,,
988,,
989,,
990,,
991,,
992,,
993,,
994,,
995,"Literature and Poetry, Visual Arts, Cultural Festivals","685, 78"
996,"Film and Documentary, Art Exhibitions, Craftsmanship",
997,"Literature and Poetry, Music and Instrumental, Art Exhibitions, Electric Vehicles, Motorsport, Paper Crafts",78
998,"Visual Arts, Theater and Performing Arts, Cultural Festivals","546, 78"
999,"Art Exhibitions, Electric Vehicles, Off-Roading",78
1000,,
1001,,
1002,,
1003,,
1004,"Music and Instrumental, Family Activities and Outings, Skincare and Makeup, Fashion Trends, Personal Styling, Beauty Tutorials, Sustainable Fashion, Haircare, Nail Art, Fashion Design","78, 153"
1005,,
1006,,
1007,"Literature and Poetry, Visual Arts","78, 685, 754"
1008,,
1009,,
1010,,
1011,,
1012,"Theater and Performing Arts, Film and Documentary, Art Exhibitions","584, 345, 923, 1113, 78"
1013,,
1014,,
1015,,
1016,"Music and Instrumental, Theater and Performing Arts, Off-Roading, Automotive News and Reviews","546, 78"
1017,,
1018,,
1019,"Literature and Poetry, Car Enthusiasts, Leadership and Mentoring, Upcycling and Recycling, Independent Filmmaking, Food Photography","683, 78"
1020,,
1021,"Visual Arts, Music and Instrumental, Electric Vehicles, Anime and Manga, Podcasts, Fashion Trends, Haircare, Independent Filmmaking, Military History, DIY and Crafts",
1022,,
1023,,
1024,,
1025,"Cultural Festivals, Art Exhibitions, Car Restoration",
1029,,
1030,"Visual Arts, Electric Vehicles, Car Restoration","78, 754"
1031,,
1032,,
1033,,
1034,"Theater and Performing Arts, Motorcycles, Electric Vehicles",78
1035,"Literature and Poetry, Film and Documentary, Craftsmanship",78
1036,,
1037,,
1038,,
1039,,
1040,,
1041,,
1042,,
1043,,
1044,,
1045,"Visual Arts, Film and Documentary, Cultural Festivals",754
1046,,
1047,,
1048,,
1049,,
1050,,
1051,,
1052,,
1053,"Cultural Festivals, Motorcycles, Investment and Venture Capital, Marketing and Sales, Business Networking",
1054,"Visual Arts, Music and Instrumental, Theater and Performing Arts, Car Restoration, Off-Roading",78
1055,,
1056,"Literature and Poetry, Theater and Performing Arts, Craftsmanship",426
1057,"Visual Arts, Motorsport, Vehicle Maintenance and Repair","754, 153"
1058,"Literature and Poetry, Tool and Equipment Reviews, Upcycling and Recycling, Music and Concerts","78, 754"
1059,,
1060,"Motorcycles, Startup Founders, Investment and Venture Capital, Business Strategy and Management, Business Networking, Leadership and Mentoring, Music and Concerts, Cinematography, Cryptocurrency, Photography, Dating and Relationships, Gaming Consoles and Accessories, Software and Apps, Tech News and Reviews, Adventure Travel, Luxury Travel, Travel Photography, Destination Reviews",78
1061,,
1062,,
1063,,
1064,"Cultural Travel, Travel Tips and Hacks, Destination Reviews",78
1065,"Visual Arts, Music and Instrumental, Theater and Performing Arts, Car Enthusiasts, Motorcycles, Electric Vehicles, Car Restoration, Startup Founders, Investment and Venture Capital, Leadership and Mentoring","78, 426, 153"
1066,,
1067,"Music and Instrumental, Documentary Filmmaking, Media Critique and Analysis, Podcast Production, Personal Development, Dialects and Regional Languages, Sports Psychology",
1068,,
1069,"Literature and Poetry, Music and Instrumental, Film and Documentary",78
1070,,
1071,"Visual Arts, Music and Instrumental, Theater and Performing Arts","78, 534"
1072,"Visual Arts, Music and Instrumental, Craftsmanship",78
1073,"Visual Arts, Music and Instrumental, Theater and Performing Arts",78
1074,,
1075,,
1076,"Visual Arts, Music and Instrumental, Theater and Performing Arts, Craftsmanship, Car Restoration, Off-Roading, Automotive News and Reviews",
1077,"Music and Instrumental, Theater and Performing Arts, Film and Documentary, Cultural Festivals",78
1078,"Literature and Poetry, Music and Instrumental, Film and Documentary",78
1079,"Visual Arts, Motorcycles, Vehicle Maintenance and Repair, Music and Concerts, Podcast Production, Real Estate Investment",78
1080,"Cultural Festivals, Art Exhibitions, Motorcycles",78
1081,"Art Exhibitions, Electric Vehicles, Car Restoration","426, 78"
1082,"Music and Instrumental, Art Exhibitions, Car Enthusiasts","426, 78"
1083,"Literature and Poetry, Art Exhibitions, Electric Vehicles",78
1084,"Film and Documentary, Cultural Festivals, Electric Vehicles, Scrapbooking, Book Clubs, Landscaping and Gardening, DIY Home Decor",78
1085,"Music and Instrumental, Theater and Performing Arts, Electric Vehicles",78
1086,,"752, 683"
1087,,
1088,,
1089,,
1090,,
1091,"Music and Instrumental, Art Exhibitions, Car Restoration, Vehicle Maintenance and Repair, Scrapbooking",
1092,,
1093,"Theater and Performing Arts, Off-Roading, Vehicle Maintenance and Repair",
1094,,
1095,"Music and Instrumental, Electric Vehicles, Business Networking, Jewelry Making, Candle Making",
1096,"Visual Arts, Music and Instrumental, Film and Documentary, Startup Founders, Business Strategy and Management",78
1097,"Visual Arts, Motorcycles, Electric Vehicles, Automotive News and Reviews, Motorsport",
1098,"Theater and Performing Arts, Electric Vehicles, Car Restoration, Vehicle Maintenance and Repair",
1099,"Music and Instrumental, Art Exhibitions, Electric Vehicles, Automotive News and Reviews, Motorsport",
1100,"Music and Instrumental, Car Enthusiasts, Motorcycles, Car Restoration, Vehicle Maintenance and Repair",
1101,"Art Exhibitions, Craftsmanship, Electric Vehicles, Motorsport, Small Business Owners, Business Strategy and Management, Marketing and Sales",
1102,"Theater and Performing Arts, Electric Vehicles, Vehicle Maintenance and Repair",
1103,"Music and Instrumental, Art Exhibitions, Car Restoration, Vehicle Maintenance and Repair",
1104,"Literature and Poetry, Electric Vehicles, Off-Roading",78
1105,,
1106,"Theater and Performing Arts, Cultural Festivals, Craftsmanship, Off-Roading",
1107,"Craftsmanship, Car Enthusiasts, Electric Vehicles, Vehicle Maintenance and Repair",
1108,"Literature and Poetry, Music and Instrumental, Electric Vehicles, Automotive News and Reviews, Motorsport, Vehicle Maintenance and Repair",
1109,"Music and Instrumental, Art Exhibitions, Car Restoration, Vehicle Maintenance and Repair",
1110,"Music and Instrumental, Film and Documentary, Craftsmanship",
1111,,
1112,"Literature and Poetry, Music and Instrumental, Film and Documentary, Craftsmanship, Car Enthusiasts, Motorcycles, Automotive News and Reviews",
1113,"Music and Instrumental, Art Exhibitions, Electric Vehicles, Motorsport, Business Strategy and Management, Jewelry Making, Scrapbooking, Candle Making, Textile Arts",78
1114,"Music and Instrumental, Craftsmanship, Electric Vehicles, Car Restoration, Vehicle Maintenance and Repair",685
1115,"Visual Arts, Music and Instrumental, Motorcycles, Electric Vehicles, Vehicle Maintenance and Repair","78, 153"
1116,"Music and Instrumental, Film and Documentary, Craftsmanship",426
1117,"Visual Arts, Music and Instrumental, Film and Documentary, Cultural Festivals, Electric Vehicles, Car Restoration, Off-Roading, Automotive News and Reviews, Motorsport","546, 78"
1118,,
1119,,
1120,,
1121,,
1122,"Visual Arts, Music and Instrumental, Craftsmanship","78, 754"
1125,,
1126,"Music and Instrumental, Theater and Performing Arts, Off-Roading, Automotive News and Reviews, Investment and Venture Capital, Business Strategy and Management",
1127,,
1128,"Music and Instrumental, Art Exhibitions, Electric Vehicles",
1129,"Film and Documentary, Furniture Making, Landscaping and Gardening, DIY Home Decor",
1130,,
1131,,
1132,,
1133,,
1134,"Literature and Poetry, Business Strategy and Management, Leadership and Mentoring",78
1135,"Music and Instrumental, Art Exhibitions, Car Restoration, Off-Roading, Furniture Making","754, 153"
1136,"Music and Instrumental, Art Exhibitions, Electric Vehicles, Motorsport",
1137,"Electric Vehicles, Car Restoration, Automotive News and Reviews, Motorsport",78
1138,"Visual Arts, Music and Instrumental, Art Exhibitions, Car Restoration",
1139,"Literature and Poetry, Music and Instrumental, Cultural Festivals",78
1140,,
1141,"Music and Instrumental, Art Exhibitions, Electric Vehicles, Motorsport",
1142,,
1143,,
1144,,
1145,"Renewable Energy, Zero Waste Lifestyle, Green Building, Climate Change Action",
1146,,
1147,,546
1148,,
1149,,
1150,,
1151,"Literature and Poetry, Visual Arts, Music and Instrumental",78
1152,,
1153,,
1154,,
1155,,
1156,,
1157,,
1158,,
1159,,
1160,,
1161,,
1556,"Literature and Poetry, Visual Arts, Music and Instrumental",78
1557,"Literature and Poetry, Visual Arts, Film and Documentary, Art Exhibitions",78
1558,,
1559,,
1560,,
1561,,
1562,,
1563,"Music and Instrumental, Theater and Performing Arts, Art Exhibitions",
1564,,
1565,,
1566,,
1567,,
1568,,
1569,,
1570,,
1571,,
1572,,
1573,,
1574,,
1575,,
1576,,
